match_id,season,date,match_week,kick_off_time,stadium,attendance,referee,weather,temperature_c,humidity_pct,match_importance,home_team,away_team,home_manager,away_manager,home_formation,away_formation,home_strategy_embedding,away_strategy_embedding,home_player_performance,away_player_performance,home_goals_ht,away_goals_ht,home_goals_ft,away_goals_ft,home_goal_timestamps,away_goal_timestamps,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shot_accuracy_pct,away_shot_accuracy_pct,home_xg,away_xg,home_xg_diff,away_xg_diff,home_possession_pct,away_possession_pct,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_long_balls,away_long_balls,home_corners,away_corners,home_corner_goals,away_corner_goals,home_freekicks,away_freekicks,home_freekick_goals,away_freekick_goals,home_penalties_awarded,away_penalties_awarded,home_penalty_goals,away_penalty_goals,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_goals_conceded,away_goals_conceded,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_blocks,away_blocks,home_aerial_duels_won,away_aerial_duels_won,home_crosses,away_crosses,home_cross_accuracy_pct,away_cross_accuracy_pct,home_dribbles_attempted,away_dribbles_attempted,home_dribble_success_pct,away_dribble_success_pct,home_distance_covered_km,away_distance_covered_km,home_sprints,away_sprints,ht_injury_time_min,ft_injury_time_min,var_decisions,var_decisions_overturned,betting_odds_home_win,betting_odds_draw,betting_odds_away_win,result,home_points_earned,away_points_earned
1768,2023-24,2024-02-01,1,14:05,City Ground,24278,Simon Hooper,Clear,11.9,-,League,Nottm Forest,Manchester United,Nuno Espirito Santo,Erik ten Hag,3-5-2,3-4-3,,balanced,bad,good,2,0,3,,4;44;49,none,20,8,9,7,45.0,87.5,2.01,0.44,0.99,-0.44,35.9,64.1,309,,-,89.8,28,66,7,2,0,0,12,N/A,0,0,1,0,1,,10,9,1,0,0,0,2,1,7,6,0,3,17,27,12,18,39,33,6,10,8,21,,11,20.3,30.4,15,4,58.3,48.9,100.4,110.3,239,156,3,2,1,0,2.66,3.84,2.75,H,3,0
1254,2022-23,2022-10-21,28,14:05,Etihad Stadium,47122,John Brooks,Sunny,-0.6,89,League,Manchester City,Manchester United,Pep Guardiola,Erik ten Hag,3-4-3,4-3-2-1,balanced,balanced,bad,poor,2,0,2,1,11+2;36,56+1,18,8,5,,27.8,75.0,1.56,1.45,0.44,-0.45,53.7,46.3,490,496,91.3,83.7,69,,nan,5,1,?,21,9,0,0,0,0,0,0,13,16,1,2,0,0,3,1,5,3,1,2,12,13,19,17,11,36,7,5,16,14,6,10,15.2,25.0,16,8,42.5,41.4,108.9,102.4,162,155,2,1,1,0,2.62,3.08,3.41,H,3,0
1571,2023-24,2023-09-16,35,20:00,Kenilworth Road,9073,Chris Kavanagh,Foggy,12.2,50,League,Luton Town,Aston Villa,Rob Edwards,Unai Emery,4-3-2-1,5-4-1,defense,attack,bad,average,1,1,3,2,24;66+5;69,,15,14,5,4,33.3,28.6,3.33,2.55,,-0.55,?,54.7,543,352,74.6,86.3,60,75,11,3,0,1,9,8,0,0,2,1,2,1,15,20,3,4,0,0,3,4,2,2,2,3,22,14,5,12,22,9,2,5,7,13,24,16,35.1,18.6,8,7,55.2,65.6,106.5,109.2,164,194,3,4,0,0,3.24,,2.11,H,3,0
2011,2020-21,2020-12-27,19,16:30,Anfield,55298,Simon Hooper,Clear,8.4,68,Derby,Liverpool,Crystal Palace,Jurgen Klopp,Oliver Glasner,4-3-3,5-4-1,attack,defense,,,1,0,3,1,8;82;90+3,28,18,9,10,6,55.6,66.7,2.45,0.77,0.55,0.23,64.2,35.8,432,558,85.8,83.0,65,33,10,7,2,0,6,8,0,0,1,0,1,0,7,11,1,,0,0,0,2,5,7,1,3,17,19,7,13,32,37,5,7,12,6,8,20,26.5,41.5,20,18,44.3,62.9,104.2,102.9,235,274,2,2,1,0,2.43,3.74,3.12,H,3,0
978,2021-22,2022-01-13,13,15:00,Emirates Stadium,60244,Thomas Bramall,Windy,16.4,76,Cup,Arsenal,Brentford,,Thomas Frank,3-4-3,4-3-3,attack,attack,bad,good,3,0,3,1,5;17;83,61,14,10,3,4,21.4,40.0,3.07,1.09,-0.07,-0.09,55.5,44.5,654,476,89.8,77.7,38,27,2,1,0,0,16,19,0,,0,0,0,0,11,19,3,0,0,?,3,1,3,0,1,3,10,16,14,16,21,33,4,3,11,17,24,22,21.6,25.7,17,5,53.4,,103.1,101.8,182,177.0,1,,3,0,2.14,4.17,3.42,H,3,0
1131,2021-22,2022-05-02,15,16:30,Villa Park,41809,Paul Tierney,Sunny,6.3,50,League,Aston Villa,Liverpool,Unai Emery,Jurgen Klopp,4-3-3,,attack,attack,good,average,0,0,1,1,72+3,56,20,6,6,4,30.0,66.7,,1.54,0.22,-0.54,38.3,61.7,549,339,84.4,89.4,31,63,10,8,,1,13,7,1,0,0,0,0,0,16,14,3,2,0,0,2,4,3,5,1,1,13,24,5,14,40,11,7,6,22,6,15,N/A,30.3,26.5,,?,67.0,51.5,104.3,109.0,213,228,?,2,1,1,3.25,3.04,,D,1,1
1975,2020-21,2020-09-18,38,12:30,Tottenham Hotspur Stadium,,Andy Madley,Clear,##,87,Derby,Tottenham,Manchester City,Ange Postecoglou,Pep Guardiola,4-2-3-1,3-4-3,attk,balanced,average,average,2,0,2,1,24;67,29+3,10,10,3,1,30.0,10.0,2.06,1.63,,-0.63,46.9,53.1,670,639,86.9,93.7,80,32,8,,0,1,7,9,N/A,0,0,0,0,0,10,10,4,2,0,0,0,1,0,1,1,2,11,10,14,14,15,nan,5,9,22,15,18,5,36.6,16.3,9,10,61.5,67.0,102.4,110.3,nan,185,5,3,0,0,,3.04,2.73,H,3,0
1078,2021-22,2022-03-24,25,14:05,Molineux Stadium,28046,Stuart Attwell,Cloudy,13.9,64,Relegation 6-pointer,Wolves,Nottm Forest,Gary O'Neil,Nuno Espirito Santo,3-4-3,3-4-3,defense,defense,good,bad,1,1,1,2,39,63;77,20,7,-10,7,50.0,100.0,1.11,2.77,-0.11,-0.77,,42.4,390,374,84.8,77.7,77,49,2,2,1,2,22,18,0,0,0,0,0,0,15,6,2,2,0,0,1,2,-5,9,2,1,24,10,19,15,17,37,9,4,19,16,14,20,25.6,19.1,19,16,62.5,43.2,104.2,104.0,271,282,2,4,3,1,null,6.96,2.59,A,0,3
2061,2023-24,2024-02-27,21,19:45,Turf Moor,20570,David Coote,Rainy,1.7,54,Cup,Burnley,Brentford,Vincent Kompany,Thomas Frank,4-3-2-1,4-2-3-1,defense,attack,good,average,2,2,2,3,59;74,5;16;50,15,13,10,7,66.7,53.8,1.87,2.97,0.13,0.03,47.5,52.5,425,638,72.1,?,52,70,10,,1,2,16,9,0,0,0,1,0,1,18,18,3,0,,0,5,4,4,8,3,2,21,20,20,11,11,22,2,5,12,10,23,12,38.5,37.4,9,9,60.8,null,,103.7,282,223,2,2,1,0,3.82,3.58,2.18,A,0,3
576,2020-21,2021-01-27,10,20:00,Villa Park,37798,Paul Tierney,Cloudy,13.8,48,League,Aston Villa,Tottenham,Unai Emery,Ange Postecoglou,4-4-2,3-4-3,attack,attack,average,bad,0,3,1,3,10,32;36;53,14,13,10,8,71.4,,1.03,3.15,-0.03,-0.15,40.0,60.0,395,454,84.6,87.3,40,21,3,3,,1,7,,0,0,0,0,0,0,6,16,1,3,0,0,4,5,5,9,3,1,16,20,20,7,40,17,11,9,19,19,24,6,38.5,16.9,20,17,40.9,50.7,nan,109.8,290,159,1,3,0,0,2.39,4.32,2.85,A,0,3
1549,2023-24,2023-08-31,12,17:30,Kenilworth Road,9009,Michael Oliver,Sunny,11.2,63,Title race,Luton Town,Arsenal,Rob Edwards,Mikel Arteta,4-1-4-1,4-2-3-1,defense,attack,average,bad,1,2,1,3,84,12+3;70;78,10,16,5,6,50.0,37.5,1.34,3.88,-0.34,-0.88,41.4,58.6,377,361,76.0,93.3,34,39,3,1,1,0,16,9,0,0,0,0,0,0,17,7,3,2,1,0,3,1,3,4,3,1,13,20,12,5,32,26,7,5,5,15,,14,23.3,19.3,20,6,59.7,62.9,110.7,109.5,171,226,2,4,1,0,##,4.91,1.99,A,0,3
1725,2023-24,2024-01-05,16,17:30,Villa Park,33106,Thomas Bramall,Foggy,15.7,46,League,Aston Villa,Crystal Palace,Unai Emery,Oliver Glasner,4-3-3,3-4-3,attack,defense,average,average,2,1,3,1,55;76;77,69,14,10,7,5,50.0,50.0,3.65,1.13,-0.65,-0.13,##,,567,644,88.1,75.6,56,48,6,5,0,1,18,20,0,0,0,nan,0,0,20,18,3,4,0,0,6,4,4,4,,3,23,24,14,5,36,34,4,9,21,17,14,4,36.0,N/A,8,15,55.1,41.0,111.5,112.5,167,286,3,2,,1,2.14,3.73,3.77,H,3,0
1277,2022-23,2022-11-08,4,15:00,Villa Park,34411,Anthony Taylor,Foggy,6.3,51,League,Aston Villa,Fulham,Unai Emery,Marco Silva,4-3-2-1,5-4-1,attack,bal,,bad,2,0,2,0,56;72,,15,7,7,1,46.7,14.3,2.0,0.1,0.0,-0.1,48.0,52.0,497,412,86.4,83.4,80,67,4,6,0,0,10,10.0,0,0,0,0,0,0,10,19,2,0,0,0,0,0,1,nan,,2,21,10,11,9,20,14,11,5,9,21,18,10,34.3,35.3,,13,56.5,70.0,,101.5,183,238,3,2,1,1,2.46,?,3.71,H,,0
829,2021-22,2021-09-29,20,20:00,City Ground,22934,Michael Oliver,Foggy,23.7,90,Title race,Nottm Forest,Arsenal,Nuno Espirito Santo,Mikel Arteta,4-4-2,4-3-2-1,defense,attack,good,bad,1,2,2,3,33;79+4,16;55;76,15,16,9,3,60.0,18.8,2.45,3.64,-0.45,-0.64,?,68.1%,685,384,77.8,86.5,47,69,7,7,1,2,6,8,1,0,1,,1,0,18,15,3,0,0,0,4,2,0,7,3,2,22,11,12,7,16,21,5,3,11,5,6,?,36.8,39.1,19,10,70.5,51.8,101.1,,261,227,,4,3,1,,nan,2.91,A,0,3
1642,2023-24,2023-11-07,37,14:05,St. James' Park,48593x,Chris Kavanagh,Rainy,16.5,47,Title race,Newcastle,Liverpool,Eddie Howe,Jurgen Klopp,4-4-2,4-2-3-1,defense,attk,bad,average,1,3,,4,44,7;15;55;79,8,16,2,5,25.0,31.2x,1.48,4.03,-0.48,-0.03,44.9,55.1,439,548,83.1,88.2,49,57,11,9,1,2,,15,0,0,0,0,0,0,8,6,1,,,0,4,3,1,1,4,1,18,22,15,14,21,12,4,8,24,9,10,16,29.4,32.2,15,10,42.1,45.3,106.5,104.9,174,235,1,4,1,0,,5.24,2.52,A,0,
1198,2022-23,2022-09-17,21,14:05,Stamford Bridge,30651,Anthony Taylor,Overcast,-0.9,95,Top 4 battle,Chelsea,Brentford,Mauricio Pochettino,Thomas Frank,5-4-1,4-3-3,balanced,attack,good,good,1,0,2,1,10;36,2,11,15,4,8,36.4,53.3,1.92,1.4,0.08,-0.4,51.4,48.6,316,366,88.8,83.9,,47,3,2,1,0,13,11,0,0,0,1,0,1,18,20,1,2,0,0,2,3,7,2,,2,22,10,18,5,22,24,,3,10,20,15,22,43.6,31.2,5,7,44.5,52.2,108.3,99.1,177,243,3,4,0,0,2.47,4.6,2.64,H,3,0
1854,2023-24,2024-04-06,3,15:00,City Ground,,Andy Madley,Rainy,0.7,63,Relegation 6-pointer,Nottm Forest,Brentford,Nuno Espirito Santo,Thomas Frank,4-3-2-1,4-4-2,defense,attack,good,bad,0,0,,1,none,81,15,7,,1,13.3,14.3,0.33,1.06,-0.33,-0.06,52.7,47.3,523,408,-,86.0,N/A,42,10,4,0,1,15,15,0,0,1,0,0,0,15,15,,0,0,0,6,2,0,2,1,0,,25,10,17,33,15,4,5,25,6,14,21,16.0,20.1,5,8,72.8,63.1,104.1,113.0,212,141,2,5,0,0,2.25,5.31,2.72,A,0,
1835,2023-24,2024-03-22,24,14:05,St. James' Park,42830,Jarred Gillett,Clear,13.6,83,League,Newcastle,Chelsea,Eddie Howe,Mauricio Pochettino,4-3-2-1,4-3-3,defense,balanced,,good,1,0,2,2,6;29,41;65,8,11,6,7,75.0,63.6,2.26,2.85,-0.26,-0.85,42.3,57.7,468,524,85.2,88.0,24,68,3,,0,1,20,11,0,0,0,1,0,1,7,nan,1,1,0,0,0,3,5,4,2,2,30,12,14,13,12,18,4,9,9,11,17,6,27.7,33.6,5,18,55.2,47.2,106.2,106.3,160,157,1,,1,0,2.51,3.34,3.3,D,1,1
1080,2021-22,2022-03-29,25,17:30,Villa Park,38921,Stuart Attwell,Cloudy,7.9,,League,Aston Villa,Tottenham,Unai Emery,Ange Postecoglou,5-4-1,4-1-4-1,attack,attack,bad,BAD,0,0,1,0,18,none,16,11,5,4,31.2,36.4,1.26,0.43,-0.26,-0.43,46.6,53.4,652,287,85.3,89.3,70,70,10,1,,0,10,16,0,0,1,0,0,0,9,11,1,2,0,1,4,2,4,4,0,1,16,11,16,13,37,nan,?,9,15,9,23,4,39.4,16.8,8,4,69.5,56.5,106.8,,174,284,1,3,1,0,3.15,3.43,2.56,H,3,0
828,2021-22,2021-10-01,4,16:30,Goodison Park,32092,Robert Jones,Foggy,13.3,71,League,Everton,Tottenham,Sean Dyche,Ange Postecoglou,4-4-2,4-3-2-1,defense,attack,bad,good,0,0,0,3,none,5+2;18;30,13,7,7,2,53.8,28.6,0.1,,-0.1,-0.65,45.1,54.9,469,546,83.2,90.2,50,29,6,7,0,2,6,12,0,0,0,1,0,1,20,12,3,1,0,0,0,2,0,7,3,0,20,28,16,8,21,29,6,2,15,8,8,11,41.5,37.3,14,11,52.3,51.0,106.2,114.3,151,274,1,2,2,0,2.72,3.99,2.62,A,0,3
1563,2023-24,2023-09-10,11,16:30,Anfield,47315,John Brooks,Windy,6.7,52,League,Liverpool,Fulham,Jurgen Klopp,Marco Silva,5-4-1,4-4-2,attack,balanced,average,good,1,0,3,1,35;45;76,10,14,-1,5,2,35.7,12.5,2.76,1.24,0.24,-0.24,54.3,45.7,337,453,93.3,83.1,57,52,2,9,1,0,14,12,0,0,0,2,0,1,17,nan,1,2,0,0,0,3,1,2,1,3,22,16,14,8,10,36,4,10,24,13,15,20,40.2,44.4,15,17,nan,57.1,107.1,,206,242,3,2,0,0,2.27,3.33,3.85,H,3,0
566,2020-21,2021-01-22,5,17:30,Stamford Bridge,37491,Thomas Bramall,Windy,5.4,47,League,Chelsea,Burnley,Mauricio Pochettino,Vincent Kompany,3-4-3,3-4-3,balanced,defense,bad,good,2,3,4,3,2;37;52;87,36;70;76,15,6,8,6,53.3,100.0,3.99,2.25,null,0.75,59.3,40.7,433,634,86.9,71.2,80,42,6,?,2,0,8,5,1,0,1,0,1,0,15,,2,2,1,0,0,5,3,4,3,4,14,,16,12,29,8,9,6,25,22,10,8,43.7,31.4,18,4,73.9,,104.6,110.6,264,217,2,5,1,1,2.13,3.92,3.63,H,3,0
225,2019-20,2020-01-15,5,14:05,Old Trafford,73223,Andy Madley,Foggy,12.8,80,League,Manchester United,Bournemouth,Erik ten Hag,Andoni Iraola,3-5-2,4-3-2-1,bal,attack,good,good,2,0,?,3,25;43;50;61;78,36;42+3;58,19,11,4,3,21.1,27.3,6.33,3.7,-1.33,-0.7,52.1,47.9%,413,593,80.3,76.7,62,41,4,8,1,0,,7,1,0,1,1,,1,8,7,,2,0,0,1,2,0,0,3,5,19,13,11,9,22,34,,5,25,11,17,11,22.2,36.6,20,8,70.1,68.9,98.2,109.1,,224,1,3,,0,2.29,4.17,3.08,H,3,0
1523,2023-24,2023-08-15,4,17:30,City Ground,24501,Simon Hooper,Overcast,6.5,42,Top 4 battle,Nottm Forest,Liverpool,Nuno Espirito Santo,Jurgen Klopp,4-1-4-1,4-2-3-1,defense,attack,average,good,0,0,0,3,none,62;79;81,13,8,9,3,69.2,37.5,0.1,,,0.75,43.8,56.2,678,487,81.0,86.1,33,41,5,7,0,1,17,6,0,0,0,,0,0,14,nan,3,0,0,0,6,5,0,9,3,0,24,18,18,15,17,12,9,,16,16,14,18,38.7,28.3,19,6,45.0,##,110.4,105.8,284,201,2,5,2,1,3.86,2.88,,A,0,3
837,2021-22,2021-10-09,7,19:45,St. James' Park,48532,Paul Tierney,Cloudy,21.5,86,Cup,Newcastle,Nottm Forest,Eddie Howe,Nuno Espirito Santo,,4-1-4-1,defense,defense,bad,average,1,0,3,1,,81+3,15,15,10,7,66.7,46.7,3.54,1.05,-0.54,,60.8,39.2,,426,79.8,75.8,58,40,2,3,N/A,1,17,12,0,0,0,0,0,0,14,8,1,0,0,0,1,3,6,7,1,3,24,13,10,14,11,8,7,9,21,10,5,11,37.3,21.0,10,11,53.0,45.3,111.2,108.6,179,-247,0,0,0,0,2.12,4.33,3.37,H,,0
476,2020-21,2020-11-20,33,20:00,Turf Moor,18948,Michael Oliver,Foggy,10.5,69,Relegation 6-pointer,Burnley,Manchester United,Vincent Kompany,Erik ten Hag,4-4-2,4-1-4-1,,balanced,average,Avg,0,0,0,1,none,54,15,14,4,7,26.7,50.0,0.1,1.02,-0.1,-0.02,,67.5,447,320,76.4,83.4,37,62,6,3,0,0,,16,0,0,0,0,0,0,,6,1,4,0,0,4,1,6,4,1,0,18,23,15,10,37,10,7,2,8,18,20,22,,22.4,11,8,64.3,48.7,105.3,101.7,270,155,5,7,0,?,2.83,3.61,N/A,A,0,3
1709,2023-24,2023-12-21,24,16:30,St. James' Park,51867,Andy Madley,Sunny,15.2,,Cup,Newcastle,Aston Villa,Eddie Howe,Unai Emery,3-4-3,4-1-4-1,defense,attack,,average,1,0,1,0,76,none,12,,4,2,33.3,15.4,1.02,0.45,-0.02,-0.45,44.9,55.1,655,583,79.5,87.2,73,?,4,9,1,0,9,18,0,0,0,0,0,,16,12,2,1,,0,4,3,2,3,0,1,25,12,9,10,33,13,6.0,6,5,11,24,13,40.4,26.9,17,15,63.0,61.3,114.3,106.8,,179,1,2,2,0,2.42,3.35,3.47,H,3,0
290,2019-20,2020-03-01,17,15:00,Anfield,55788,David Coote,Overcast,0.5,67,Top 4 battle,Liverpool,Arsenal,Jurgen Klopp,Mikel Arteta,4-3-2-1,3-4-3,attack,attack,bad,bad,0,0,4,1,4;36;57;85,70,,8,4,4,21.1,50.0,4.53,,-0.53x,0.2,46.4,53.6,,452,92.1,92.5,27,18,11,8,1,0,16,7,1,0,0,0,,0,10,11,4,1,0,1,6,2,3,0,,4,12,27,13,14,31,13,2,3,10,15,7,9,40.9,34.5,,10,69.4,67.7,107.9,110.2,228,203,3,2,0,0,2.15,8.42,2.4,H,3,0
914,2021-22,2021-11-29,10,17:30,Goodison Park,?,Michael Oliver,Windy,,50,Cup,Everton,Arsenal,Sean Dyche,Mikel Arteta,4-3-2-1,4-3-3,defense,attack,good,bad,2,0,3,2,3;79;84,6;29+4,16,15,3,6,18.8,40.0,3.87,1.91,-0.87,0.09,43.3,56.7,483,605,81.3,89.6,48,64,9,7,2,2,21,12,1,2,1,0,1,0,13,10,1,1,0,0,0,5,4,0,2,3,15,20,12,12,18,23,5,6,17,20,9,20,21.4,44.6,12,9,69.4,67.2,113.2,101.8,165,288,,2,0,0,2.92,3.61,,H,3,0
578,2020-21,2021-01-26,13,20:00,Kenilworth Road,8120,Thomas Bramall,Light Rain,11.3,85,League,Luton Town,West Ham,Rob Edwards,David Moyes,4-3-2-1,4-1-4-1,defense,defense,good,average,0,N/A,0,3,none,56;72;84,12,-2,9,7,75.0,63.6,0.1,2.46,-0.1,0.54,45.3,54.7,303,625,71.5,79.7,49,65,8,3,0,1,17,5,0,1,0,0,0,0,18,,-2,2,,0,5,1,4,9,3,0,26,26,14,10,35,18,2,N/A,15,5,7,21,17.6,43.8,17,10,45.9,51.7,108.7,105.9,233,175,1,7,0,0,2.77,3.52,2.82,A,0,
1368,2022-23,2023-01-16,7,14:05,Molineux Stadium,28108,nan,Rainy,18.0,54,Relegation 6-pointer,Wolves,Liverpool,Gary O'Neil,Jurgen Klopp,4-2-3-1,4-3-2-1,defense,attack,good,average,0,2,2,3,30;90,19+1;82;85,12,15,2,,16.7,33.3,2.63,3.36,-0.63,-0.36,42.8,57.2,,636,75.7,85.0,63,48,8,9,0,2,22,10,1,0,0,0,0,0,6,9,1,1,0,0,0,5,2,0,3,2,17,15,19,16,14,34,9,8,12,17,12,21,27.2,?,17,17,63.6,46.9,109.9,105.4,292,203,2,3,1,0,3.45,3.33,2.44,A,0,3
750,2020-21,2021-06-04,3,19:45,City Ground,26829,Simon Hooper,Light Rain,13.5,,Title race,Nottm Forest,Bournemouth,Nuno Espirito Santo,Andoni Iraola,4-4-2,3-4-3,defense,attack,bad,good,1,0,1,1,55,5,17,11,9,2,52.9,18.2,0.44,0.69,0.56,0.31,47.5,52.5,604,434,75.1,75.6,77,65,3,6,0,0,12,12,1,0,0,0,0,nan,16,19,1,3,0,0,0,0,1,8,1,1,20,17,12,11,31,30,11,6,5,11,25,4,26.3,19.1,11,15,47.3,51.1,109.7,101.1,254,248,4,6,0,0,2.9,3.08,3.03,D,1,1
590,2020-21,2021-02-04,11,20:00,Villa Park,38243,Simon Hooper,Light Rain,4.7,90,Top 4 battle,Aston Villa,Arsenal,Unai Emery,,3-4-3,5-4-1,attack,attack,average,bad,3,0,3,0,16;16;29,none,9,8,5,5,55.6,,3.8,0.49,-0.8,,41.1,58.9,573,479,86.1,88.0,38,50,4,7,0,0,9,6,0,0,0,0,0,0,11,13,2,2,1,0,2,5,5,2,0,3,,14,18,5,26,25,9,2,5,7,8,5,25.5,32.9,19,13,74.1,60.9,105.5,108.9,156,194,5,,0,0,2.72,3.38,2.97,H,3,0
964,2021-22,2022-01-03,26,12:30,Turf Moor,19342,John Brooks,Overcast,16.6,50,League,Burnley,Everton,Vincent Kompany,Sean Dyche,4-2-3-1,4-3-2-1,defense,defense,,average,1,0,2,3,3;11,1;6+1;15,10,7,8,7,80.0,100.0,2.49,2.69,,0.31,,53.7,536,368,73.2,80.8,36,24,6,5,1,0,13,19,0,0,2,1,0,1,16,14,1,0,0,,0,4,4,6,3,2,17,15,12,11,18,9,10,8,23,12,18,11,43.4,35.6,6,5,63.8,40.8,110.2,104.9,274,224,3,1,2,,2.89,3.7,2.6,A,N/A,3
2039,2020-21,2021-02-02,18,20:00,Emirates Stadium,57625,Robert Jones,Overcast,9.6,77,Relegation 6-pointer,Arsenal,Brentford,Mikel Arteta,Thomas Frank,5-4-1,3-5-2,attack,attack,average,good,1,0,2,1,17;53,13,18,12,7,8,38.9,66.7,2.09,1.14,-0.09,-0.14,61.9,38.1,626,586,90.9,83.2,,36,3,1,2,1,19,12,1,0,0,0,0,0,15,,2,3,0,0,-1,0,7,5,1,2,14,23,20,9,,28,9,8,17,19,5,?,42.3,41.6,6,8,47.7,,115.7,95.8,293,218,2,4,0,0,2.52,3.45,3.19,H,,0
760,2020-21,2021-06-05,8,16:30,Stamford Bridge,34025,Simon Hooper,Rainy,12.7,60,League,Chelsea,Tottenham,Mauricio Pochettino,Ange Postecoglou,3-4-3,4-1-4-1,balanced,attack,average,average,1,0,3,0,8;29+3;44,none,11,11,,7,27.3,63.6,2.81,0.3,0.19,-0.3,55.7,44.3,356,586,84.7,81.1,61,75,11,1,2,0,N/A,17,,0,0,0,0,0,15,7,2,2,0,0,4,1,7,0,0,3,14,25,8,7,29,21,9,4,15,13,13,8,24.3,27.6,16,11,74.2,59.1,107.5,106.8,250,199,3,2,2,1,2.1,4.35,3.41,H,3,0
1109,2021-22,2022-04-14,13,14:05,Craven Cottage,24068,Robert Jones,Sunny,21.0,84,Derby,Fulham,Arsenal,Marco Silva,Mikel Arteta,4-3-2-1,4-4-2,balanced,attack,good,average,0,0,0,3,none,57;71+3;86+1,15,6,4,2,26.7,33.3,0.1,2.92,-0.1,0.08,40.4,59.6,349,322,85.1,89.5,,58,4,6,,1,21,14,0,0,0,1,0,1,20,12,0,0,0,0,4,2,0,4,3,0,18,25,15,15,29,8,7,9,8,12,24,14,33.5,29.2,18,8,69.3,54.8,105.1,102.1,229,179,2,2,1,1,2.91,3.08,3.02,A,0,3
1531,2023-24,2023-08-15,35,15:00,Stamford Bridge,39135,John Brooks,Windy,21.6,90,League,Chelsea,Wolves,Mauricio Pochettino,Gary O'Neil,3-4-3,4-3-3,balanced,defense,good,average,0,0,0,2,none,20+3;46,14,11,2,2,14.3,18.2,0.1,1.9,-0.1,0.1,55.9,44.1,327,565,85.1,75.4,78,28,8,5,0,,22,17,N/A,0,0,1,0,1,15,13,1,0,0,0,3,2,0,2,2,0,17,22,13,14,,8,5,7,8,15,24,6,42.6,29.6,10,15,,43.3,105.4,,155,202,0,1,0,0,2.28,5.55,2.62,A,0,3
1347,2022-23,2022-12-27,2,19:45,Amex Stadium,26000,Anthony Taylor,Overcast,6.9,91,League,Brighton,Luton Town,Roberto De Zerbi,Rob Edwards,,3-5-2,bal,defense,average,average,1,0,4,0,2;24;59;88+3,none,15,7,7,6,46.7,85.7,4.81,0.1,-0.81,-0.1,63.7,36.3,649,332,80.3,72.6,28,74,7,8,0,0,20,10,0,0,2,0,1,0,18,15,2,2,1,0,2,3,6,3,0,4,,14,12,6,34,29,10,2,11,7,14,13,38.2,23.3,20,5,,70.9,109.1,105.7,265,256,0,2,1,0,2.24,4.38,3.08,H,3,0
2033,2019-20,2019-09-25,12,16:30,Bramall Lane,25599,Thomas Bramall,Rainy,13.2,90,Cup,Sheffield United,Chelsea,Chris Wilder,Mauricio Pochettino,3-4-3,4-3-2-1,defense,balanced,bad,average,1,1,2,1,54;87,77,20,13,9,8,45.0,61.5,2.0,1.72,0.0,-0.72,35.5,64.5,355,462,74.1,81.3,67,64,7,4,1,,16,12,0,0,1,nan,1,0,15,10,2,2,0,0,1,5,7,7,1,2,26,15,7,16,27,,10,,25,5,23,7,25.9,34.4,14,5,40.0,54.0,102.8,106.1,253,217,0,3,0,0,2.68,,2.26,H,3,0
274,2019-20,2020-02-20,38,19:45,Gtech Community Stadium,14847,Thomas Bramall,Overcast,21.8,95,League,Brentford,Brighton,Thomas Frank,Roberto De Zerbi,4-4-2,4-3-2-1,ATTACK,balanced,average,average,3,0,4,0,13;20;23;85+4,none,15,16,4,5,26.7,31.2,4.2,0.35,-0.2,nan,46.5,53.5,674,277,78.4,79.4,,61,7,8,2,0,22,13,0,0,0,0,0,0,8,16,4,1,0,0,2,0,5,0,0,4,17,23,N/A,7,31,12,10,3,21,13,17,19,41.4,nan,5,16,68.9,68.7,106.4,109.6,236,272,2,4,0,0,2.3,6.08,2.49,H,3,0
1851,2023-24,2024-04-04,10,20:00,Old Trafford,61168,Michael Oliver,Clear,14.5,87,Cup,Manchester United,Brentford,Erik ten Hag,Thomas Frank,4-3-3,4-4-2,balanced,attack,bad,good,0,1,0,1,none,48,14,15,3,1,21.4,6.7,,1.44,-0.1,-0.44,47.5,52.5,616,398,84.0,82.3,74,N/A,9,8,0,1,12,N/A,0,0,0,0,0,0,9,14,1,2,0,0,1,0,0,3,1,0,11,28,13,7,28,32,11,9,14,12,5,13,37.4,,13,7,42.1,57.1,110.6,113.8,240,285,3,0,1,0,2.61,2.89,3.69,A,0,3
1379,2022-23,2023-01-21,31,19:45,London Stadium,46944,David Coote,Windy,13.8,89,League,West Ham,Tottenham,David Moyes,Ange Postecoglou,4-3-2-1,4-4-2,defense,attack,avg,,0,2,1,2,52,15;78+3,,10,9,2,81.8,20.0,1.1,2.35,-0.1,-0.35,40.7,59.3,633,405,83.9,89.7,74,67,3,6,0,1,6,18,0,0,1,0,1,0,19,16,1,?,0,0,5,4,0,8,2,1,19,24,9,11,36,36,7,10,20,15,22,22,39.4,21.1,,18,54.3,54.5,107.9,106.7,188,198,0,3,0,0,2.83,4.92,,A,0,3
